id,original_title,website,final_company_name,ai_first_sentence,email,phone,city,category
1006,Kúpeľňové štúdio BETA2KERAMIKA - Kolónia,https://b2k.sk/,B2K,"Dobrý deň. Páči sa mi, že v B2K sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 903 475 383,Galanta,Veľkoobchod
1007,"Marbec - kúpeľne, kuchyne, podlahy",http://www.marbec.sk/,Marbec,"Dobrý deň. Páči sa mi, že v Marbec sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 905 456 786,Nové Zámky,Obchod s príslušenstvom do kúpeľne
1008,Kúpeľnové štúdio Tiles,http://www.tiles-kupelne.sk/,Tiles Kupelne,"Dobrý deň. Páči sa mi, že v Tiles Kupelne sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 908 528 638,Piešťany,Obchod s príslušenstvom do kúpeľne
1009,DOMEN - Kúpeľne Vašich Snov,https://domen.sk/,Domen,"Dobrý deň. Páči sa mi, že v Domen sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 902 915 631,Nové Zámky,Obchod s príslušenstvom do kúpeľne
1010,"Star Dom - Kúpeľne, Obklady, Dlažby",https://www.star-dom.sk/,Star Dom,"Dobrý deň. Páči sa mi, že v Star Dom sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 903 201 706,Galanta,Obchod s príslušenstvom do kúpeľne
1011,Kúpeľňové štúdio L&Š,https://www.farby.sk/sluzby/kupelnove-studio/,Farby,"Dobrý deň. Páči sa mi, že v Farby sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 915 991 056,Nitra,Obchod s príslušenstvom do kúpeľne
1012,"TARCHI - Dizajnové kúpeľne, obklady, dlažby, kúpeľňové štúdio Bratislava",http://www.tarchi.sk/,Tarchi,"Dobrý deň. Páči sa mi, že v Tarchi sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 905 852 774,Bratislava,Obchod s dlažbou a kachličkami
1013,"Instav - Bohatá, s.r.o.",http://www.obkladyhurbanovo.sk/,Obkladyhurbanovo,"Dobrý deň. Páči sa mi, že v Obkladyhurbanovo sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 905 550 091,Hurbanovo,Obchod s príslušenstvom do kúpeľne
1014,"OUTLET NEXTERIO | Obklady, Dlažby, Kúpeľne",https://nexterio.sk/?utm_source=google&utm_medium=wizytowka&utm_campaign=Bratislava,Nexterio,"Dobrý deň. Páči sa mi, že v Nexterio sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 948 847 409,Ružinov,Obchod s príslušenstvom do kúpeľne
1015,BENEVA - kúpeľňové štúdio,https://www.beneva.sk/,Beneva,"Dobrý deň. Páči sa mi, že v Beneva sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 908 713 446,Nitra,Obchod s príslušenstvom do kúpeľne
1016,Kamenárstvo Szalma,http://www.kam-szalma.sk/,Kam Szalma,"Dobrý deň. Páči sa mi, že v Kam Szalma sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 907 344 810,Dubník,Kamenár
1017,Juraj Sindár,,Juraj Sindár,"Dobrý deň. Páči sa mi, že v Juraj Sindár sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 905 392 086,Štúrovo,Kamenár
1018,Kamenárstvo Bélai,http://www.kamenarstvo-belai.sk/,Kamenarstvo Belai,"Dobrý deň. Páči sa mi, že v Kamenarstvo Belai sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 905 500 309,Marcelová,Kameňorezba
1019,Kamenárstvo Kajal - Dömény,https://kamenarstvokajal.sk/,Kamenarstvokajal,"Dobrý deň. Páči sa mi, že v Kamenarstvokajal sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 948 312 754,Kajal,Kamenár
1020,Kamenárstvo Paradiso-India,http://www.paradisoindia.sk/,Paradisoindia,"Dobrý deň. Páči sa mi, že v Paradisoindia sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 905 788 372,Branovo,Kamenár
1021,"Písmená na hrob, Zlátenie a dosekávanie písma, Kamenárstvo MBM Nitra",http://www.mbmnitra.sk/,Mbmnitra,"Dobrý deň. Páči sa mi, že v Mbmnitra sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 907 717 644,Čab,Kamenár
1022,Kamenárstvo s.r.o.,http://www.kamenarstvo-zm.sk/,Kamenarstvo Zm,"Dobrý deň. Páči sa mi, že v Kamenarstvo Zm sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 905 267 424,Zlaté Moravce,Kamenár
1023,Kamenárstvo KUŤKA,https://www.kamenarstvokutka.sk/,Kamenarstvokutka,"Dobrý deň. Páči sa mi, že v Kamenarstvokutka sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 907 783 885,Levice,Kamenár
1024,Kamenárstvo ČAPUCHA STONE,http://www.capucha-stone.sk/,Capucha Stone,"Dobrý deň. Páči sa mi, že v Capucha Stone sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 919 317 332,Nové Zámky,Výrobca pomníkov
1025,KAMENÁRSTVO DARÁZS,,KAMENÁRSTVO DARÁZS,"Dobrý deň. Páči sa mi, že v KAMENÁRSTVO DARÁZS sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 905 899 102,Kameničná,
1026,Kamenárstvo Monument,https://www.kamenarstvo-monument.sk/,Kamenarstvo Monument,"Dobrý deň. Páči sa mi, že v Kamenarstvo Monument sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 903 202 052,Palárikovo,Kamenár
1027,"Kamenárstvo - MM ""Bratia Bírovci""",http://www.kamenarstvo-mm.sk/,Kamenarstvo Mm,"Dobrý deň. Páči sa mi, že v Kamenarstvo Mm sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 907 503 181,Veľké Zálužie,Kamenár
1028,"KAMENÁRSTVO ŠAMORÍN, s.r.o.",http://www.kamenarstvo-s.sk/,Kamenarstvo S,"Dobrý deň. Páči sa mi, že v Kamenarstvo S sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 907 571 552,Šamorín,Kamenár
1029,Kamenárstvo Kocian s.r.o,http://www.kamenarstvokocian.sk/,Kamenarstvokocian,"Dobrý deň. Páči sa mi, že v Kamenarstvokocian sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 917 406 201,Nová Baňa,Kamenár
1030,Kamenár - Štefan Kušnír,https://kamenarstvo-kusnir.sk/,Kamenarstvo Kusnir,"Dobrý deň. Páči sa mi, že v Kamenarstvo Kusnir sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 908 068 247,Baldovce,Kamenár
1031,Kamenárstvo Bánov Melišek,http://www.kamenarstvobanov.sk/,Kamenarstvobanov,"Dobrý deň. Páči sa mi, že v Kamenarstvobanov sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 905 365 881,Bánov,Kamenár
1032,Kamenárstvo KAM-MAN,https://www.kam-man.sk/,Kam Man,"Dobrý deň. Páči sa mi, že v Kam Man sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 31/787 71 16,Veľké Úľany,Kamenár
1033,Kamenárstvo BERINO s.r.o.,https://www.berino.sk/,Berino,"Dobrý deň. Páči sa mi, že v Berino sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 903 351 470,Petržalka,Kamenár
1034,"Dizajnové kamenárstvo Gora Slovakia, spol. s r.o.",https://www.goraslovakia.sk/,Goraslovakia,"Dobrý deň. Páči sa mi, že v Goraslovakia sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 905 877 566,Sládkovičovo,Kamenár
1035,Pokládka zámkovej dlažby * Miroslav Dóka,http://pokladkadlazby.com/,Pokladkadlazby,"Dobrý deň. Páči sa mi, že v Pokladkadlazby sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 907 780 279,Senec,Stavebná firma
1036,ExterierStav pokládka zámkovej dlažby a stavba plota,http://www.exterierstav.sk/,Exterierstav,"Dobrý deň. Páči sa mi, že v Exterierstav sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 907 367 766,Most pri Bratislave,Stavebná firma
1037,Richard Šulka - Pokládka zámkovej dlažby,,Richard Šulka,"Dobrý deň. Páči sa mi, že v Richard Šulka sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 915 407 621,"Vajka nad Žitavou, Lúčnica nad Žitavou",Dodávateľ dlažobných prác
1038,"Michal Gabčo - pokládka zámkovej dlažby, okrasné ploty, stavebné práce",http://mgstavbyplotydlazby.sk/,Mgstavbyplotydlazby,"Dobrý deň. Páči sa mi, že v Mgstavbyplotydlazby sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 940 551 428,Liptovský Hrádok,Stavebná firma
1039,BAJZÍK JURAJ - Pokládka zámkovej dlažby,http://www.bajzo.sk/,Bajzo,"Dobrý deň. Páči sa mi, že v Bajzo sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 902 094 112,Závada,Dodávateľ
1040,"ZATO, s.r.o.",https://www.zato.sk/,Zato,"Dobrý deň. Páči sa mi, že v Zato sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 907 215 599,Prešov,Stavebná firma
1041,Wemadi - pokládka zámkovej dlažby Bardejov,http://wemadi.sk/,Wemadi,"Dobrý deň. Páči sa mi, že v Wemadi sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 910 245 358,Bardejov,Stavebná firma
1042,"MAAG, s.r.o.",https://maag.sk/,Maag,"Dobrý deň. Páči sa mi, že v Maag sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 905 346 227,Bratislava,Obchod s dlažbou a kachličkami
1043,LABUDA MAREK – LBD,http://www.lbdzamkovedlazby.sk/,Lbdzamkovedlazby,"Dobrý deň. Páči sa mi, že v Lbdzamkovedlazby sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 905 673 561,Chrabrany,Dodávateľ
1044,Jaroslav Horvat Pokládka zamkovej dlažby obrubníkov okrasných murikov,,Jaroslav Horvat Pokládka zamkovej dlažby obrubníkov okrasných murikov,"Dobrý deň. Páči sa mi, že v Jaroslav Horvat Pokládka zamkovej dlažby obrubníkov okrasných murikov sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 951 747 044,Hanušovce nad Topľou,Stavebná firma
1045,TILERPRO.SK OBKLADAČSKÉ PRÁCE,https://tilerpro.sk/,Tilerpro,"Dobrý deň. Páči sa mi, že v Tilerpro sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 951 331 279,Ružinov,Stavebná firma
1046,KUBIŠ DLAŽBY,https://www.kubisdlazby.sk/,Kubisdlazby,"Dobrý deň. Páči sa mi, že v Kubisdlazby sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 915 038 519,Kátlovce,Stavebné služby
1047,Pokládka dlažby Tiramisu,https://www.pokladka-dlazby.sk/zavitovy-krizik/17-zavitovy-krizik-3-mm.html,Pokladka Dlazby,"Dobrý deň. Páči sa mi, že v Pokladka Dlazby sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 908 347 598,Bardejov,
1048,Zámkové dlažby Jašter,https://jaster.sk/,Jaster,"Dobrý deň. Páči sa mi, že v Jaster sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 947 199 125,Trenčianske Jastrabie,Stavebná firma
1049,Kalti,http://www.kalti.sk/,Kalti,"Dobrý deň. Páči sa mi, že v Kalti sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 948 088 296,Hurbanovo,Kamenár
1050,Cording,http://www.cording.sk/doplnky.html,Cording,"Dobrý deň. Páči sa mi, že v Cording sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 905 489 585,Hurbanovo,Kamenár
1051,Maliarske práce,,Maliarske práce,"Dobrý deň. Páči sa mi, že v Maliarske práce sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 911 213 459,Staré Mesto,Maliar
1052,Maliarske práce KAHAN,http://www.kahan.sk/,Kahan,"Dobrý deň. Páči sa mi, že v Kahan sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 910 910 463,Nitra,Maliar
1053,Maliarske práce - SEKOSET s.r.o.,http://maliarskeprace-ba.sk/,Maliarskeprace Ba,"Dobrý deň. Páči sa mi, že v Maliarskeprace Ba sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 905 315 233,Pezinok,Maliar
1054,Maliarske prace,https://www.facebook.com/maliarske.prace.rekonstrukcie,Facebook,"Dobrý deň. Páči sa mi, že v Facebook sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 910 919 519,Žilina-Vlčince,Maliar
1055,Maliar Košice – maľovanie a tapetovanie bytov a rodinných domov,https://www.maliar-kosice.sk/,Maliar Kosice,"Dobrý deň. Páči sa mi, že v Maliar Kosice sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 948 600 838,Košice,Maliar
1056,Maliarske prace Trenčín maliar Trenčín,http://www.maliarske-prace.com/,Maliarske Prace,"Dobrý deň. Páči sa mi, že v Maliarske Prace sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 949 192 475,"Zlatovce, Trenčín",Maliar
1057,"Róbert Drugač DRU - STAV, maliarske práce Ružomberok, Liptovský Mikuláš",https://www.malujemeliptov.sk/,Malujemeliptov,"Dobrý deň. Páči sa mi, že v Malujemeliptov sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 905 063 514,Bešeňová,Dodávateľ
1058,profesionali-maliari,https://profesionalni-maliari.sk/,Profesionalni Maliari,"Dobrý deň. Páči sa mi, že v Profesionalni Maliari sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 940 763 126,Nové Mesto,Stavebná firma
1059,"INVECLEAN s.r.o. Maliarske služby v BA,TN okolie",https://inveclean.sk/,Inveclean,"Dobrý deň. Páči sa mi, že v Inveclean sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 910 100 717,Bratislava,Maliar
1060,"Pedatný maliar | Maliar Bratislava, Maliarske práce, Tapetovanie",https://topservis-bratislava.sk/maliar-bratislava/,Topservis Bratislava,"Dobrý deň. Páči sa mi, že v Topservis Bratislava sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 908 437 079,Ružinov,Maliar
1061,Martin Segeda-maliar Košice,https://www.maliar.top/,Maliar,"Dobrý deň. Páči sa mi, že v Maliar sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 915 365 712,Košice,Maliar
1062,Maliarske práce - BUMMI,,Maliarske práce,"Dobrý deň. Páči sa mi, že v Maliarske práce sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 911 255 771,Spišská Nová Ves,Maliar
1063,P A N M A R A | maliarske práce,https://linkbio.co/panmara,Linkbio,"Dobrý deň. Páči sa mi, že v Linkbio sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 902 434 480,Skalica,Maliar
1064,Maľovanie Michal Bratislava,https://www.malovaniemichal.sk/,Malovaniemichal,"Dobrý deň. Páči sa mi, že v Malovaniemichal sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 951 451 161,Bratislava I,Maliar
1065,COME WORKS s. r. o.,http://comeworks.eu/,Comeworks,"Dobrý deň. Páči sa mi, že v Comeworks sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+43 664 75420985,Levice,Stavebná firma
1066,Maliarske a natieračské práce Žilina,https://m.facebook.com/100069475434848/,Facebook,"Dobrý deň. Páči sa mi, že v Facebook sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 903 440 365,Žilina,Maliar
1067,Malex - Profesionálne stavebné a maliarske práce,https://www.malex.sk/,Malex,"Dobrý deň. Páči sa mi, že v Malex sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 949 168 816,Podunajské Biskupice,Stavebné služby
1068,Strojové omietky a maliarske práce,,Strojové omietky a maliarske práce,"Dobrý deň. Páči sa mi, že v Strojové omietky a maliarske práce sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 910 910 985,Žilina,Stavebná firma
1069,J+S Maliari,https://jsmaliari.sk/,Jsmaliari,"Dobrý deň. Páči sa mi, že v Jsmaliari sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 949 121 722,Obyce,Maliar
1070,Stierky Zvolen,,Stierky Zvolen,"Dobrý deň. Páči sa mi, že v Stierky Zvolen sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 944 421 061,Zvolen,Stavebné služby
1071,Benátsky štuk. Dekorativne upravy stien.,https://www.mramori.sk/,Mramori,"Dobrý deň. Páči sa mi, že v Mramori sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 949 727 374,Horné Naštice,Firemná kancelária
1072,"Larok Decor ( dekoračné malby, stierky. )",https://www.larokdecor.com/,Larokdecor,"Dobrý deň. Páči sa mi, že v Larokdecor sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 903 929 544,Dolný Štál,Maliarsky ateliér
1073,"Michaelo Cavalli - Benátsky štuk, dekoratívne farby a stierky",https://www.michaelocavalli.sk/,Michaelocavalli,"Dobrý deň. Páči sa mi, že v Michaelocavalli sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 940 777 192,"Sekčov, Prešov",Umelec
1074,KARKI Showroom Bratislava - Dekoratívne stierky & omietky,https://www.karki.sk/,Karki,"Dobrý deň. Páči sa mi, že v Karki sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 918 808 298,Bratislava,Interiérový dekoratér
1075,Marcodecor s.r.o.,,Marcodecor,"Dobrý deň. Páči sa mi, že v Marcodecor sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 908 484 944,Nové Zámky,Maliar
1076,Stierky Blatné | STENMAL PLUS s.r.o.,,Stierky Blatné,"Dobrý deň. Páči sa mi, že v Stierky Blatné sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 2/332 272 08,Blatné,
1077,U MALIARA - sieť predajní farieb Chemolak,https://www.chemolak.sk/,Chemolak,"Dobrý deň. Páči sa mi, že v Chemolak sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 905 400 145,Štúrovo,Obchod s farbami
1078,Maliar Nitra,https://www.maliarnitra.sk/,Maliarnitra,"Dobrý deň. Páči sa mi, že v Maliarnitra sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 911 783 783,"Chrenová, Nitra",Maľba
1079,Maliar Milan Mészáros Nove Zámky,,Maliar Milan Mészáros Nove Zámky,"Dobrý deň. Páči sa mi, že v Maliar Milan Mészáros Nove Zámky sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 905 392 044,Nové Zámky,Maliar
1080,Mivalpaza maliar,,Mivalpaza maliar,"Dobrý deň. Páči sa mi, že v Mivalpaza maliar sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 905 571 252,"Košúty, Martin",Maliar
1081,Maliar Paul – Maliarske práce Bratislava,https://www.bratislava-maliar.sk/,Bratislava Maliar,"Dobrý deň. Páči sa mi, že v Bratislava Maliar sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 904 254 124,,Maliar
1082,Kelkó Tamás KEL-TOM,http://www.kel-tom.sk/,Kel Tom,"Dobrý deň. Páči sa mi, že v Kel Tom sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 908 261 334,Svätý Peter,Maliar
1083,DH maliar s.r.o.,https://www.dhbau.sk/,Dhbau,"Dobrý deň. Páči sa mi, že v Dhbau sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 904 379 460,,Maliar
1084,MALIAR MIRO s. r. o.,https://maliar-bytov.sk/,Maliar Bytov,"Dobrý deň. Páči sa mi, že v Maliar Bytov sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 905 176 502,Senec,Maliar
1085,Maliaradam.sk,https://www.maliaradam.sk/,Maliaradam,"Dobrý deň. Páči sa mi, že v Maliaradam sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,,Bratislava,Maliar
1086,Erkomal s.r.o.,http://www.erkomal.sk/,Erkomal,"Dobrý deň. Páči sa mi, že v Erkomal sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 905 320 640,Petržalka,Maliar
1087,zamaluj.sk,http://zamaluj.sk/,Zamaluj,"Dobrý deň. Páči sa mi, že v Zamaluj sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 915 094 354,Nové Zámky,Maliar
1088,Váš Maliar,,Váš Maliar,"Dobrý deň. Páči sa mi, že v Váš Maliar sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 915 270 209,Nové Mesto nad Váhom,Maliar
1089,Malovanie Komárno,https://www.malovaniekomarno.sk/,Malovaniekomarno,"Dobrý deň. Páči sa mi, že v Malovaniekomarno sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 907 037 906,Komárno,Maliar
1090,Maltap.sk - maliar a tapetár Bratislava a okolie,https://www.maltap.sk/,Maltap,"Dobrý deň. Páči sa mi, že v Maltap sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 910 702 444,Ružinov,Maliar
1091,Kachličkovo,https://www.kachlickovo.sk/,Kachlickovo,"Dobrý deň. Páči sa mi, že v Kachlickovo sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 911 102 190,Malinovo,Obchod s dlažbou a kachličkami
1092,"ProCeram - Bratislava - obklady, dlažby, kúpeľňové vybavenie",http://www.proceram.sk/,Proceram,"Dobrý deň. Páči sa mi, že v Proceram sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 2/482 098 22,Bratislava,Obchod s dlažbou a kachličkami
1093,Obklady a dlažby Hest,,Obklady a dlažby Hest,"Dobrý deň. Páči sa mi, že v Obklady a dlažby Hest sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 902 854 105,Kysucké Nové Mesto,Obchod s dlažbou a kachličkami
1094,"Keramika GS - Obklad, dlažba, sanita - kúpeľňové štúdio - Prešov",http://www.keramikags.sk/,Keramikags,"Dobrý deň. Páči sa mi, že v Keramikags sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 947 978 137,"Šarišské Lúky, Ľubotice",Obchod s príslušenstvom do kúpeľne
1095,Keramika Soukup SR,https://www.keramikasoukup.sk/kontakty/bratislava/,Keramikasoukup,"Dobrý deň. Páči sa mi, že v Keramikasoukup sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 2/492 010 11,Bratislava,Obchod s príslušenstvom do kúpeľne
1096,Obklady MR - štúdio obkladov a dlažieb - Prešov,https://obkladymr.sk/,Obkladymr,"Dobrý deň. Páči sa mi, že v Obkladymr sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 948 790 817,Prešov,Showroom
1097,Zlatko Gašpar,,Zlatko Gašpar,"Dobrý deň. Páči sa mi, že v Zlatko Gašpar sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 944 282 472,Bratislava,Maliar
1098,Čunderlík - Maliarske služby/striekanie vysokým tlakom,,Čunderlík,"Dobrý deň. Páči sa mi, že v Čunderlík sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 940 555 441,Nová Baňa,Maliar
1099,MTM mal s.r.o.,https://mtmmal.sk/,Mtmmal,"Dobrý deň. Páči sa mi, že v Mtmmal sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 949 605 124,Bratislava,Maliar
1100,Maľovanie Liptov,,Maľovanie Liptov,"Dobrý deň. Páči sa mi, že v Maľovanie Liptov sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 948 880 678,Bešeňová,Maliar
1101,"MARZE, maľovanie a rek. interiérov",http://www.malovaniemarze.sk/,Malovaniemarze,"Dobrý deň. Páči sa mi, že v Malovaniemarze sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 905 322 887,Bratislava,Maliar
1102,Jaroslav Trnka INTEXTMAL,http://www.intextmal.sk/,Intextmal,"Dobrý deň. Páči sa mi, že v Intextmal sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,,Veľký Kýr,Maliar
1103,AK Painting,,AK Painting,"Dobrý deň. Páči sa mi, že v AK Painting sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 915 701 654,Šurany,Maliar
1104,Maliari Žilina,,Maliari Žilina,"Dobrý deň. Páči sa mi, že v Maliari Žilina sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 905 011 734,Žilina,Maliar
1105,Maľovkáreň,https://malovkaren.sk/,Malovkaren,"Dobrý deň. Páči sa mi, že v Malovkaren sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 949 387 283,,Maliar
1106,MALIAR NATIERAČ Nemcsok Ladislav,,MALIAR NATIERAČ Nemcsok Ladislav,"Dobrý deň. Páči sa mi, že v MALIAR NATIERAČ Nemcsok Ladislav sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 36/741 22 74,Šahy,
1107,Maliar - Natierač - Forgács,,Maliar,"Dobrý deň. Páči sa mi, že v Maliar sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 35/777 10 98,Kolárovo,Maliar
1108,MALIAR NATIERAČ Bulejko Ladislav,,MALIAR NATIERAČ Bulejko Ladislav,"Dobrý deň. Páči sa mi, že v MALIAR NATIERAČ Bulejko Ladislav sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 32/649 20 38,Horná Súča,
1109,"POLÍVKA ZDENĚK natierač, montážne práce vo výškach",,"POLÍVKA ZDENĚK natierač, montážne práce vo výškach","Dobrý deň. Páči sa mi, že v POLÍVKA ZDENĚK natierač, montážne práce vo výškach sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 37/779 88 62,Svätoplukovo,
