id,original_title,website,final_company_name,ai_first_sentence,email,phone,city,category
916,"Vykopove zemne a buracie prace minibagrom Trnava Danis Matus BAGERTT - JCB , UNC , buracie prace",http://www.danis-slovakia.sk/,Danis Slovakia,"Dobrý deň. Páči sa mi, že v Danis Slovakia realizujete stavebné práce a rekonštrukcie.",,+421 910 274 851,Trnava,Stavebná firma
917,Špeciál Trans štrk betonárka vykopové a zemné práce,http://specialtrans.sk/,Specialtrans,"Dobrý deň. Páči sa mi, že v Specialtrans sa zaoberáte predajom a distribúciou štrkov.",,+421 905 321 218,Želiezovce,Dodávateľ betónu
918,"ZEMNÉ A BÚRACIE PRÁCE TRNAVA - SEKERA, bager, traktorbager, minibager, JCB, UNC",,ZEMNÉ A BÚRACIE PRÁCE,"Dobrý deň. Páči sa mi, že v ZEMNÉ A BÚRACIE PRÁCE pôsobíte v sektore Výkopové práce.",,+421 905 150 166,Trnava,Výkopové práce
919,ZEMNÉ PRÁCE,http://www.domnaradia.sk/,Domnaradia,"Dobrý deň. Páči sa mi, že v Domnaradia ponúkate široký sortiment náradia a príslušenstva pre údržbu a.",,+421 903 423 027,Levice,Výkopové práce
920,"ZEMNÉ A BÚRACIE PRÁCE SEKERA , bager, traktorbager, minibager, JCB, UNC",,"ZEMNÉ A BÚRACIE PRÁCE SEKERA , bager, traktorbager, minibager, JCB, UNC","Dobrý deň. Páči sa mi, že v ZEMNÉ A BÚRACIE PRÁCE SEKERA , bager, traktorbager, minibager, JCB, UNC pôsobíte v sektore Výkopové práce.",,+421 905 150 166,Sereď,Výkopové práce
921,Zemné a výkopové práce,http://www.uncprace.sk/,Uncprace,"Dobrý deň. Páči sa mi, že v Uncprace sa špecializujete na zemné práce.",,+421 908 390 107,Tureň,Výkopové práce
922,Zemné práce a nákladná doprava Pro-Trans,,Zemné práce a nákladná doprava Pro-Trans,"Dobrý deň. Páči sa mi, že v Zemné práce a nákladná doprava Pro-Trans pôsobíte v sektore Spoločnosť pre zemné a výkopové práce.",,+421 910 911 849,Želiezovce,Spoločnosť pre zemné a výkopové práce
923,Zemné a výkopové práce Krivošík,https://www.krivosik.sk/,Krivosik,"Dobrý deň. Páči sa mi, že v Krivosik sa zaoberáte zemnými.",,+421 944 667 833,Veľké Kostoľany,Výkopové práce
924,Požičaj si bager!,,Požičaj si bager!,"Dobrý deň. Páči sa mi, že v Požičaj si bager! pôsobíte v sektore Prenájom stavebných zariadení.",,+421 905 765 841,Nitrianske Pravno,Prenájom stavebných zariadení
925,Topbagre s. r. o.,https://www.topbagre.sk/,Topbagre,"Dobrý deň. Páči sa mi, že v Topbagre ponúkate široký výber moderných a spoľahlivých strojov na prenájom.",,+421 915 252 823,"Chrenová, Nitra",Požičovňa stavebných strojov
926,"BAGRELIPTOV.SK- BAGER,NAKLADAC,RYPADLO,PRISLUSENSTVO,FINANCOVANIE",http://www.bagreliptov.sk/,Bagreliptov,"Dobrý deň. Páči sa mi, že v Bagreliptov sa zaoberáte predajom.",,+421 918 742 738,Gôtovany,Technik
927,BagreSpiš s.r.o.,http://www.bagrespis.sk/,Bagrespis,"Dobrý deň. Páči sa mi, že v Bagrespis pôsobíte v sektore Prenájom stavebných zariadení.",,+421 905 839 647,Spišská Nová Ves,Prenájom stavebných zariadení
928,Bager s.r.o.,http://www.bagersro.sk/,Bagersro,"Dobrý deň. Páči sa mi, že v Bagersro sa zaoberáte sa predovšetkým zemnými a búracími prácami.",,+421 907 052 420,Gabčíkovo,Výkopové práce
929,"MIRTO s.r.o. - Požičovňa stavebných strojov: Minibager, minidumper, vibračné dosky",https://mirto.sk/,Mirto,"Dobrý deň. Páči sa mi, že v Mirto sa špecializujete na prenájom stavebných strojov a poskytuje široké portfólio.",,+421 902 237 744,Kysucký Lieskovec,Požičovňa náradia
930,Terénne úpravy,,Terénne úpravy,"Dobrý deň. Páči sa mi, že v Terénne úpravy pôsobíte v sektore Poľnohospodárske služby.",,,Nové Zámky,Poľnohospodárske služby
931,BH terénne úpravy,,BH terénne úpravy,"Dobrý deň. Páči sa mi, že v BH terénne úpravy pôsobíte v sektore Výkopové práce.",,+421 915 765 642,Vlčany,Výkopové práce
932,Kompozit SK s.r.o.,http://www.kompozitsk.sk/,Kompozitsk,"Dobrý deň. Páči sa mi, že v Kompozitsk sa špecializujete na kompozitné riešenia pre stavebný sektor.",,+421 905 267 509,Nitra,Dodávateľ stavebných potrieb
933,Armovňa Sereď,https://armovnasered.sk/,Armovnasered,"Dobrý deň. Páči sa mi, že v Armovnasered sa špecializujete na armovanie betonárskej ocele a poskytuje komplexné služby.",,+421 910 808 745,Vinohrady nad Váhom,Stavebné služby
934,Armovňa Trnava,http://armovnatrnava.com/,Armovnatrnava,"Dobrý deň. Páči sa mi, že v Armovnatrnava realizujete stavebné práce a rekonštrukcie.",,+421 948 080 914,Biely Kostol,Stavebná firma
935,Železiar A Železiarik - Folklórne Súbory,,Železiar A Železiarik,"Dobrý deň. Páči sa mi, že v Železiar A Železiarik pôsobíte v sektore Tanečná skupina.",,+421 55/789 47 17,Sídlisko Ťahanovce,Tanečná skupina
936,Železiar A Železiarik - Folklórne Súbory,http://zeleziar.sk/,Zeleziar,"Dobrý deň. Páči sa mi, že v Zeleziar pôsobíte v sektore Tanečná skupina.",,+421 55/789 47 16,Sídlisko KVP,Tanečná skupina
937,železostavebniny,http://www.zelezostavebniny.sk/,Zelezostavebniny,"Dobrý deň. Páči sa mi, že v Zelezostavebniny sa zaoberáte predajom železného a stavebného materiálu.",,,Košice,Obchod
938,Ohýbanie betonárskej ocele - ARMOVŇA GALANTA,https://www.ohybanieocele.sk/,Ohybanieocele,"Dobrý deň. Páči sa mi, že v Ohybanieocele sa zameriavate na individuálne potreby zákazníkov.",,+421 908 490 612,Galanta,Kovodielňa
939,"MPO - Metal, s.r.o.",http://www.mpometal.sk/,Mpometal,"Dobrý deň. Páči sa mi, že v Mpometal zabezpečujete aj spracovanie materiálov.",,+421 901 737 557,Žilina,Dodávateľ kovov
940,"Štefan Grečmál - Betonárske armatúry, karisiete, viazanie, ohýbanie",,Štefan Grečmál,"Dobrý deň. Páči sa mi, že v Štefan Grečmál pôsobíte v sektore Firemná kancelária.",,,Madunice,Firemná kancelária
941,ARMAT SLOVAKIA s.r.o.,http://www.armatslovakia.eu/,Armatslovakia,"Dobrý deň. Páči sa mi, že v Armatslovakia sa špecializujete sa na dodávky priemyselných armatúr a potrubného príslušenstva.",,+421 37/651 11 55,"Zobor, Nitra",Obchod s potrebami pre inštalatérov
942,BETONWERK s.r.o.,http://betonwerk.sk/,Betonwerk,"Dobrý deň. Páči sa mi, že v Betonwerk pôsobíte v sektore Výrobca.",,+421 905 741 619,"Železničný rad, Štúrovo",Výrobca
943,Bánov Betón s.r.o.,http://www.dhap.eu/,Dhap,"Dobrý deň. Páči sa mi, že v Dhap sa zaoberáte výrobou betónových zmesí a ponúka široký sortiment stavebných.",,+421 908 205 333,Bánov,Firemná kancelária
944,Betón Tomášov,http://www.betontomasov.sk/,Betontomasov,"Dobrý deň. Páči sa mi, že v Betontomasov sa zaoberáte výrobou.",,+421 905 408 258,Tomášov,Betonáreň
945,Beton Nitra s.r.o,http://www.betonnitra.sk/,Betonnitra,"Dobrý deň. Páči sa mi, že v Betonnitra sa špecializujete na rôzne druhy betónu.",,+421 910 905 159,"Dolné Krškany, Nitra",Stavebné služby
946,Betonáž poterov Bratislava - Ren Viz s.r.o.,,Betonáž poterov,"Dobrý deň. Páči sa mi, že v Betonáž poterov pôsobíte v sektore Dodávateľ betónu.",,+421 2/332 273 87,Bratislava,Dodávateľ betónu
947,"LG-bau s.r.o. - Potery, omietky, lešenie",http://www.lg-bau.sk/,Lg Bau,"Dobrý deň. Páči sa mi, že v Lg Bau sa špecializujete na poskytovanie služieb v oblasti anhydritových sadrových poterov.",,+421 915 792 918,Trstice,Stavebná firma
948,"MAX - beton, s. r. o.",http://www.maxbeton.sk/,Maxbeton,"Dobrý deň. Páči sa mi, že v Maxbeton ponúkate unikátne riešenia.",,+421 33/647 33 33,Ivanka pri Dunaji,Stavebníctvo
949,"9nine, s. r. o.",http://www.vrtanie.eu/,Vrtanie,"Dobrý deň. Páči sa mi, že v Vrtanie pôsobíte v sektore Stavebné služby.",,+421 918 371 809,Klasov,Stavebné služby
950,ZáchenskýFilip s.r.o.,,ZáchenskýFilip,"Dobrý deň. Páči sa mi, že v ZáchenskýFilip realizujete stavebné práce a rekonštrukcie.",,+421 911 101 316,Horné Semerovce,Stavebná firma
951,IP BUILD s.r.o.,http://ipbuild.sk/kontakt/,Ipbuild,"Dobrý deň. Páči sa mi, že v Ipbuild sa špecializujete na komplexné stavebné riešenia.",,+421 911 025 784,Nové Zámky,Stavebná firma
952,ELMOUR Betón,http://www.elmour.sk/,Elmour,"Dobrý deň. Páči sa mi, že v Elmour zabezpečujete kvalitné a inovatívne riešenia v stavebníctve.",,+421 905 983 673,Veľký Krtíš,Dodávateľ
953,Stavby a Výkopy s.r.o.,https://www.facebook.com/profile.php?id=100063168793960,Stavby a Výkopy,"Dobrý deň. Páči sa mi, že v Stavby a Výkopy sa zaoberáte širokým spektrom stavebných a vykopových prác.",,+421 944 665 900,Pažiť,Stavebná firma
954,"TORUS THERM, s. r. o.",http://www.dobrybeton.sk/,Dobrybeton,"Dobrý deň. Páči sa mi, že v Dobrybeton sa špecializujete na výrobu a distribúciu tepelného vybavenia s dôrazom.",,+421 910 939 996,Dolná Breznica,Stavebná firma
955,OJBau,https://www.facebook.com/profile.php?id=100083306595930,OJBau,"Dobrý deň. Páči sa mi, že v OJBau poskytujete vysokokvalitné služby.",,+421 910 592 941,Veľký Cetín,Stavebná firma
956,REM-build s.r.o.,http://rembuild.sk/,Rembuild,"Dobrý deň. Páči sa mi, že v Rembuild realizujete stavebné práce a rekonštrukcie.",,+421 944 591 888,Nové Zámky,Stavebná firma
957,VERÓNY OaS s.r.o.,https://www.veronyoas.sk/,Veronyoas,"Dobrý deň. Páči sa mi, že v Veronyoas sa špecializujete sa na komplexné stavebné projekty.",,+421 45/551 93 51,Krupina,Stavebná firma
958,EKODIEL s.r.o.,https://www.ekodiel.sk/,Ekodiel,"Dobrý deň. Páči sa mi, že v Ekodiel sa špecializujete na výrobu kvalitných betónových výrobkov pre stavebníctvo.",,,Bánovce nad Bebravou-Bánovce ned Bebravou,Dodávateľ betónu
959,Bauservis SK spol. s r.o.,,Bauservis SK,"Dobrý deň. Páči sa mi, že v Bauservis SK pôsobíte v sektore Dodávateľ.",,+421 905 310 037,"Pri Bani, Nové Zámky",Dodávateľ
960,LAST - stav s.r.o.,https://last-stav.sk/,Last Stav,"Dobrý deň. Páči sa mi, že v Last Stav poskytujete komplexné služby v oblasti stavebníctva.",,+421 915 284 914,Machulince,Stavebná firma
961,LU - MAXX spol. s r.o.,https://www.transportbetonu.sk/,Transportbetonu,"Dobrý deň. Páči sa mi, že v Transportbetonu sa špecializujete na dopravu a čerpanie betónu.",,+421 903 120 953,Košice,Dodávateľ betónu
962,JuBu-stav s.r.o.,,JuBu-stav,"Dobrý deň. Páči sa mi, že v JuBu-stav realizujete stavebné práce a rekonštrukcie.",,+421 918 524 118,Trstice,Stavebná firma
963,SLÁVIK TEAM,https://www.slavikteam.sk/,Slavikteam,"Dobrý deň. Páči sa mi, že v Slavikteam sa zameriavate na kvalitu a zákaznícky servis.",,+421 905 225 553,Nové Zámky,Stavebná firma
964,Firma Füle s.r.o.,http://www.fule.sk/,Fule,"Dobrý deň. Páči sa mi, že v Fule sa zameriavate na kvalitu.",,+421 905 441 240,Holice-na Ostrove,Stavebná firma
965,Čerpanie betónu,http://www.cerpaniebetonu.sk/,Cerpaniebetonu,"Dobrý deň. Páči sa mi, že v Cerpaniebetonu sa špecializujete na čerpanie betónu pre rôzne typy odberateľov.",,+421 908 679 102,Bratislava,Stavebná firma
966,DUNABETON s.r.o.,http://www.nanainvest.sk/,Nanainvest,"Dobrý deň. Páči sa mi, že v Nanainvest sa špecializujete na výrobu a dodávku betónových výrobkov pre rôzne.",,+421 36/751 10 26,Štúrovo,Firemná kancelária
967,Čerpanie betónu - Narainy s.r.o.,http://www.cerpaniebetonu.eu/,Cerpaniebetonu,"Dobrý deň. Páči sa mi, že v Cerpaniebetonu sa špecializujete na efektívne a profesionálne riešenia pre stavebné projekty.",,+421 908 682 121,Trstice,Dodávateľ betónu a betónových zmesí
968,Betónové Výrobky Kormoš,,Betónové Výrobky Kormoš,"Dobrý deň. Páči sa mi, že v Betónové Výrobky Kormoš pôsobíte v sektore Dodávateľ.",,+421 36/759 72 33,Nána,Dodávateľ
969,PROLEŠENIE s.r.o.,http://prolesenie.sk/,Prolesenie,"Dobrý deň. Páči sa mi, že v Prolesenie sa špecializujete na prenájom a predaj kvalitného lešenia GRAF s.",,+421 915 235 695,Trstice,Stavebná firma
970,EBI - Prenájom lešenia,https://lesenie-ebi.sk/,Lesenie Ebi,"Dobrý deň. Páči sa mi, že v Lesenie Ebi sa špecializujete na komplexné lešenárske práce.",,+421 908 188 445,Trstice,Stavebné služby
971,"Lešenie SK, s.r.o.",http://www.leseniesk.sk/,Leseniesk,"Dobrý deň. Páči sa mi, že v Leseniesk sa špecializujete na komplexné riešenia v oblasti lešenia a stavebných.",,+421 919 378 348,Bratislava,Stavebná firma
972,Ján Michna - lešenie JM Prešov,https://www.leseniejm.sk/,Leseniejm,"Dobrý deň. Páči sa mi, že v Leseniejm ponúkate rôzne typy lešenia prispôsobené potrebám zákazníkov.",,+421 905 890 747,Ľubotice,Dodávateľ stavebných materiálov
973,Lešenie Levice,http://lesenie-levice.sk/,Lesenie,"Dobrý deň. Páči sa mi, že v Lesenie sa špecializujete na prenájom kvalitného rakúskeho fasádneho lešenia značky GRAF.",,+421 908 767 184,Levice,Stavebné služby
974,Profilešenie Lučenec - prenájom lešenia Scaffel s.r.o,https://www.profilesenie.sk/,Profilesenie,"Dobrý deň. Páči sa mi, že v Profilesenie sa špecializujete na montáž a prenájom rúrkového a rámového lešenia.",,+421 944 215 180,Ľuboreč,Požičovňa lešení
975,Lešenie Košice,https://www.leseniekosice.sk/,Leseniekosice,"Dobrý deň. Páči sa mi, že v Leseniekosice sa špecializujete na poskytovanie komplexných lešenárskych služieb.",,+421 902 589 737,Košice,Stavebné služby
976,Fasádne Lešenie Košice,https://www.fasadne-lesenie.sk/,Fasadne Lesenie,"Dobrý deň. Páči sa mi, že v Fasadne Lesenie sa špecializujete na prenájom fasádneho lešenia s viac ako deväťročnou.",,+421 910 502 350,Košice,Požičovňa lešení
977,Svet Lešenia,http://www.svetlesenia.sk/,Svetlesenia,"Dobrý deň. Páči sa mi, že v Svetlesenia ponúkate široké spektrum pojazdných hliníkových lešení.",,+421 904 687 065,Párnica,Dodávateľ stavebných potrieb
978,Lemino s.r.o.,http://www.lemino.sk/,Lemino,"Dobrý deň. Páči sa mi, že v Lemino zabezpečujete individuálne riešenia pre rôzne stavebné projekty.",,+421 948 303 906,Bratislava,Požičovňa lešení
979,"Lešenie SK, s.r.o.",https://www.leseniesk.sk/,Leseniesk,"Dobrý deň. Páči sa mi, že v Leseniesk sa špecializujete na poskytovanie komplexných riešení v oblasti lešenia pre.",,+421 919 378 348,Trnava,Stavebná firma
980,Lešenie Janiga - montáž/demontáž/prenájom,,Lešenie Janiga,"Dobrý deň. Páči sa mi, že v Lešenie Janiga pôsobíte v sektore Požičovňa lešení.",,+421 948 479 938,Ružomberok,Požičovňa lešení
981,"Požičovňa lešenia Piešťany, s. r. o.",http://www.pozicovna-lesenia-piestany.sk/contact.php,Pozicovna Lesenia Piestany,"Dobrý deň. Páči sa mi, že v Pozicovna Lesenia Piestany sa špecializujete na poskytovanie kvalitného lešenia pre rôzne stavebné projekty.",,+421 908 655 678,Kočín - Lančár,Požičovňa lešení
982,Lešenie - Košice,http://www.lesenie-kosice.sk/,Lesenie Kosice,"Dobrý deň. Páči sa mi, že v Lesenie Kosice sa špecializujete na predaj a prenájom lešenia.",,+421 915 040 604,Staré Mesto,Prenájom stavebných zariadení
983,T.I.S. plus s.r.o.,http://tisplus.sk/,Tisplus,"Dobrý deň. Páči sa mi, že v Tisplus realizujete stavebné práce a rekonštrukcie.",,+421 949 321 450,Rožňava,Stavebná firma
984,"STABILEN, s.r.o.",http://www.stabilen.sk/,Stabilen,"Dobrý deň. Páči sa mi, že v Stabilen sa špecializujete na komplexné služby v oblasti pojazdného a fasádneho.",,+421 911 563 019,Bratislava,Požičovňa zariadení
985,Lešenárskepráce,http://www.lesenarskeprace.sk/,Lesenarskeprace,"Dobrý deň. Páči sa mi, že v Lesenarskeprace sa špecializujete na montáž.",,+421 901 711 736,Senica,Požičovňa lešení
986,"SRICH s.r.o., LEŠENIE - PRÁCA V ZAHRANIČÍ",http://srich.sk/,Srich,"Dobrý deň. Páči sa mi, že v Srich sa špecializujete na profesionálnu montáž a prenájom kvalitného lešenia typu.",,+421 908 526 264,Bratislava,Stavebná firma
987,KOSMO spol. s r.o.,http://www.kosmolesenie.sk/kontakt/,Kosmolesenie,"Dobrý deň. Páči sa mi, že v Kosmolesenie sa zaoberáte čistením lešenia a ponúka služby v oblasti stavebných.",,+421 908 378 222,Bratislava,Požičovňa lešení
988,PTS - BETON spol. s r.o.,http://www.pts-beton.sk/,Pts Beton,"Dobrý deň. Páči sa mi, že v Pts Beton sa špecializujete na výrobu a inštaláciu elemes betonkerítések a betonelemek.",,+421 907 897 791,Veľký Meder,Dodávateľ plotov
989,Betónové cestné panely - Selunax s.r.o.,https://www.betonfabrik.sk/,Betonfabrik,"Dobrý deň. Páči sa mi, že v Betonfabrik sa zaoberáte výrobou a predajom betónových cestných panelov.",,+421 903 810 886,Dulov,Obchod
990,Betonáreň INVEST-IN,http://www.invest-in.sk/,Invest In,"Dobrý deň. Páči sa mi, že v Invest In pôsobíte v sektore Dodávateľ hotového betónu.",,+421 905 202 074,"Horné Krškany, Nitra",Dodávateľ hotového betónu
991,Brikson s.r.o.,https://brikson.sk/,Brikson,"Dobrý deň. Páči sa mi, že v Brikson sa zaoberáte výstavbou železobetónových monolitických stavieb.",,+421 948 056 999,Levice,Stavebná firma
992,Obkladačské práce FR - Bratislava,https://www.obkladacskepracefr.sk/,Obkladacskepracefr,"Dobrý deň. Páči sa mi, že v Obkladacskepracefr pôsobíte v sektore Dodávateľ stavebných materiálov.",,+421 944 507 212,Bratislava-V,Dodávateľ stavebných materiálov
993,Obkladač Žilina,,Obkladač,"Dobrý deň. Páči sa mi, že v Obkladač realizujete stavebné práce a rekonštrukcie.",,+421 917 842 510,"Budatín, Žilina",Stavebná firma
994,Váš Obkladač,https://vasobkladac.sk/,Vasobkladac,"Dobrý deň. Páči sa mi, že v Vasobkladac sa zameriavate na kvalitné a efektívne služby.",,+421 907 665 156,Ľubica,Dodávateľ dlaždíc
995,Dobrý obkladač,http://dobryobkladac.sk/kontakt/,Dobryobkladac,"Dobrý deň. Páči sa mi, že v Dobryobkladac sa zaoberáte poskytovaním kvalitných obkladacích prác s dôrazom na detail.",,+421 902 757 783,Kapušany,
996,Obkladačské práce-Nitriansky kraj,,Obkladačské práce-Nitriansky kraj,"Dobrý deň. Páči sa mi, že v Obkladačské práce-Nitriansky kraj pôsobíte v sektore Dodávateľ obloženia.",,+421 915 327 054,Komárno,Dodávateľ obloženia
997,Obkladačské práce - Aleksandr Skakun,,Obkladačské práce,"Dobrý deň. Páči sa mi, že v Obkladačské práce pôsobíte v sektore Stavebné služby.",,+421 951 240 144,Nové Zámky,Stavebné služby
998,DUKEMONT,https://dukemont-obkladac.sk/,Dukemont Obkladac,"Dobrý deň. Páči sa mi, že v Dukemont Obkladac poskytujete kvalitné služby v oblasti pokládky keramických obkladov a.",,+421 903 112 465,Nitra,Stavebné služby
999,obkladydlazby.com,http://obkladydlazby.com/,Obkladydlazby,"Dobrý deň. Páči sa mi, že v Obkladydlazby sa špecializujete na obklady.",,+421 902 334 361,Vrakuňa,Remeslá
1000,Pokládka veľkoformátových dlažieb a obkladov JK,https://www.obklady-a-dlazby.sk/,Obklady A Dlazby,"Dobrý deň. Páči sa mi, že v Obklady A Dlazby pôsobíte v sektore Stavebné služby.",,+421 905 453 146,Bratislava,Stavebné služby
1001,"STAV-PIPO, s.r.o.",,"STAV-PIPO,","Dobrý deň. Páči sa mi, že v STAV-PIPO, pôsobíte v sektore Stavebniny.",,+421 917 641 976,Štúrovo,Stavebniny
1002,Praktik,http://www.kupelne-praktik.sk/,Kupelne Praktik,"Dobrý deň. Páči sa mi, že v Kupelne Praktik sa zameriavate sa na kvalitu.",,+421 35/640 07 77,Nové Zámky,Obchod s príslušenstvom do kúpeľne
1003,"INGEMA - obklady, dlažby, kúpeľne",https://www.ingema.sk/,Ingema,"Dobrý deň. Páči sa mi, že v Ingema sa zaoberáte predajom širokého sortimentu produktov pre kúpeľne.",,+421 915 437 614,Žilina,Obchod s príslušenstvom do kúpeľne
1004,"Obklady a dlažby z Talianska. Toscana Ba, s.r.o. Talianska kúpelňa. Talianske zrkadlo.",http://www.toscana.sk/,Toscana,"Dobrý deň. Páči sa mi, že v Toscana pôsobíte v sektore Obchod s príslušenstvom do kúpeľne.",,+421 905 622 075,Rača,Obchod s príslušenstvom do kúpeľne
1005,"HESTIA NZ (KOVAX group, s.r.o.)",http://www.hestiahome.sk/,Hestiahome,"Dobrý deň. Páči sa mi, že v Hestiahome sa špecializujete na komplexné riešenia v oblasti zariadenia kúpeľní a.",,+421 944 456 804,"Pri Bani, Nové Zámky",Obchod s príslušenstvom do kúpeľne
1006,Kúpeľňové štúdio BETA2KERAMIKA - Kolónia,https://b2k.sk/,B2K,"Dobrý deň. Páči sa mi, že v B2K sa špecializujete na široké spektrum produktov a služieb v oblasti.",,+421 903 475 383,Galanta,Veľkoobchod
1007,"Marbec - kúpeľne, kuchyne, podlahy",http://www.marbec.sk/,Marbec,"Dobrý deň. Páči sa mi, že v Marbec pôsobíte v sektore Obchod s príslušenstvom do kúpeľne.",,+421 905 456 786,Nové Zámky,Obchod s príslušenstvom do kúpeľne
1008,Kúpeľnové štúdio Tiles,http://www.tiles-kupelne.sk/,Tiles Kupelne,"Dobrý deň. Páči sa mi, že v Tiles Kupelne sa špecializujete na predaj širokého sortimentu obkladov a dlažieb.",,+421 908 528 638,Piešťany,Obchod s príslušenstvom do kúpeľne
1009,DOMEN - Kúpeľne Vašich Snov,https://domen.sk/,Domen,"Dobrý deň. Páči sa mi, že v Domen sa špecializujete na poskytovanie komplexných riešení pre kúpeľne.",,+421 902 915 631,Nové Zámky,Obchod s príslušenstvom do kúpeľne
1010,"Star Dom - Kúpeľne, Obklady, Dlažby",https://www.star-dom.sk/,Star Dom,"Dobrý deň. Páči sa mi, že v Star Dom sa špecializujete na komplexné riešenia pre kúpeľne.",,+421 903 201 706,Galanta,Obchod s príslušenstvom do kúpeľne
1011,Kúpeľňové štúdio L&Š,https://www.farby.sk/sluzby/kupelnove-studio/,Farby,"Dobrý deň. Páči sa mi, že v Farby sa špecializujete na poskytovanie komplexných riešení pre modernizáciu a vylepšenie.",,+421 915 991 056,Nitra,Obchod s príslušenstvom do kúpeľne
1012,"TARCHI - Dizajnové kúpeľne, obklady, dlažby, kúpeľňové štúdio Bratislava",http://www.tarchi.sk/,Tarchi,"Dobrý deň. Páči sa mi, že v Tarchi sa špecializujete na návrh a realizáciu kúpeľní.",,+421 905 852 774,Bratislava,Obchod s dlažbou a kachličkami
1013,"Instav - Bohatá, s.r.o.",http://www.obkladyhurbanovo.sk/,Obkladyhurbanovo,"Dobrý deň. Páči sa mi, že v Obkladyhurbanovo pôsobíte v sektore Obchod s príslušenstvom do kúpeľne.",,+421 905 550 091,Hurbanovo,Obchod s príslušenstvom do kúpeľne
1014,"OUTLET NEXTERIO | Obklady, Dlažby, Kúpeľne",https://nexterio.sk/?utm_source=google&utm_medium=wizytowka&utm_campaign=Bratislava,Nexterio,"Dobrý deň. Páči sa mi, že v Nexterio sa zameriavate na široký sortiment kvalitných obkladov.",,+421 948 847 409,Ružinov,Obchod s príslušenstvom do kúpeľne
1015,BENEVA - kúpeľňové štúdio,https://www.beneva.sk/,Beneva,"Dobrý deň. Páči sa mi, že v Beneva sa špecializujete na návrh a výber kúpeľní.",,+421 908 713 446,Nitra,Obchod s príslušenstvom do kúpeľne
1016,Kamenárstvo Szalma,http://www.kam-szalma.sk/,Kam Szalma,"Dobrý deň. Páči sa mi, že v Kam Szalma pôsobíte v sektore Kamenár.",,+421 907 344 810,Dubník,Kamenár
1017,Juraj Sindár,,Juraj Sindár,"Dobrý deň. Páči sa mi, že v Juraj Sindár pôsobíte v sektore Kamenár.",,+421 905 392 086,Štúrovo,Kamenár
1018,Kamenárstvo Bélai,http://www.kamenarstvo-belai.sk/,Kamenarstvo Belai,"Dobrý deň. Páči sa mi, že v Kamenarstvo Belai pôsobíte v sektore Kameňorezba.",,+421 905 500 309,Marcelová,Kameňorezba
1019,Kamenárstvo Kajal - Dömény,https://kamenarstvokajal.sk/,Kamenarstvokajal,"Dobrý deň. Páči sa mi, že v Kamenarstvokajal pôsobíte v sektore Kamenár.",,+421 948 312 754,Kajal,Kamenár
1020,Kamenárstvo Paradiso-India,http://www.paradisoindia.sk/,Paradisoindia,"Dobrý deň. Páči sa mi, že v Paradisoindia pôsobíte v sektore Kamenár.",,+421 905 788 372,Branovo,Kamenár
1021,"Písmená na hrob, Zlátenie a dosekávanie písma, Kamenárstvo MBM Nitra",http://www.mbmnitra.sk/,Mbmnitra,"Dobrý deň. Páči sa mi, že v Mbmnitra pôsobíte v sektore Kamenár.",,+421 907 717 644,Čab,Kamenár
1022,Kamenárstvo s.r.o.,http://www.kamenarstvo-zm.sk/,Kamenarstvo Zm,"Dobrý deň. Páči sa mi, že v Kamenarstvo Zm pôsobíte v sektore Kamenár.",,+421 905 267 424,Zlaté Moravce,Kamenár
1023,Kamenárstvo KUŤKA,https://www.kamenarstvokutka.sk/,Kamenarstvokutka,"Dobrý deň. Páči sa mi, že v Kamenarstvokutka pôsobíte v sektore Kamenár.",,+421 907 783 885,Levice,Kamenár
1024,Kamenárstvo ČAPUCHA STONE,http://www.capucha-stone.sk/,Capucha Stone,"Dobrý deň. Páči sa mi, že v Capucha Stone pôsobíte v sektore Výrobca pomníkov.",,+421 919 317 332,Nové Zámky,Výrobca pomníkov
1025,KAMENÁRSTVO DARÁZS,,KAMENÁRSTVO DARÁZS,"Dobrý deň. Páči sa mi, že v KAMENÁRSTVO DARÁZS pôsobíte v sektore oblasti služieb.",,+421 905 899 102,Kameničná,
1026,Kamenárstvo Monument,https://www.kamenarstvo-monument.sk/,Kamenarstvo Monument,"Dobrý deň. Páči sa mi, že v Kamenarstvo Monument pôsobíte v sektore Kamenár.",,+421 903 202 052,Palárikovo,Kamenár
1027,"Kamenárstvo - MM ""Bratia Bírovci""",http://www.kamenarstvo-mm.sk/,Kamenarstvo Mm,"Dobrý deň. Páči sa mi, že v Kamenarstvo Mm pôsobíte v sektore Kamenár.",,+421 907 503 181,Veľké Zálužie,Kamenár
1028,"KAMENÁRSTVO ŠAMORÍN, s.r.o.",http://www.kamenarstvo-s.sk/,Kamenarstvo S,"Dobrý deň. Páči sa mi, že v Kamenarstvo S pôsobíte v sektore Kamenár.",,+421 907 571 552,Šamorín,Kamenár
1029,Kamenárstvo Kocian s.r.o,http://www.kamenarstvokocian.sk/,Kamenarstvokocian,"Dobrý deň. Páči sa mi, že v Kamenarstvokocian pôsobíte v sektore Kamenár.",,+421 917 406 201,Nová Baňa,Kamenár
